sku_id,item_name,content,score,clean_content,is_spam,spam_reason,topic_id
8239683,comment,用了一晚上时间才来追评，手机真的很不错，特别是拍照，支持默认模式、美颜相机、全景相机、夜拍模式、手动模式、智能识物模式、HDR模式、POSE模式、儿童模式、水印模式、大片模式、二维码模式，而特效滤镜中倒是挺齐全的，11中滤镜风格，还包括音量键拍照、触屏拍照等，应有尽有，记住每一个美好的瞬间。,5,用了一晚上时间才来追评，手机真的很不错，特别是拍照，支持默认模式、美颜相机、全景相机、夜拍模式、手动模式、智能识物模式、HDR模式、POSE模式、儿童模式、水印模式、大片模式、二维码模式，而特效滤镜中倒是挺齐全的，11中滤镜风格，还包括音量键拍照、触屏拍照等，应有尽有，记住每一个美好的瞬间。,0,,15
25834204287,comment,不得不说是一次很期待的购物，现在用起7来还是很快，不输给国产机，而且价格也降下来了，感觉不错。支持京东，支持店家！好评！,5,不得不说是一次很期待的购物，现在用起7来还是很快，不输给国产机，而且价格也降下来了，感觉不错。支持京东，支持店家！好评！,0,,-1
7694047,comment,京东=速度，昨天中午下单今天中午送货到手！手机外观是极好的！流畅度也是极好的！玩了几个小时电池也是相好的！快递小哥态度也是极好的！总之一切都是极好的！,5,京东=速度，昨天中午下单今天中午送货到手！手机外观是极好的！流畅度也是极好的！玩了几个小时电池也是相好的！快递小哥态度也是极好的！总之一切都是极好的！,0,,13
15612619462,comment,感觉挺不错的  比家里还便宜   重要的是真的  优秀 优秀 优秀,5,感觉挺不错的 比家里还便宜 重要的是真的 优秀 优秀 优秀,0,,23
6610412,comment,簡潔明瞭，色彩鮮明，安全有效，性價比超高。一次買了二個。,5,簡潔明瞭，色彩鮮明，安全有效，性價比超高。一次買了二個。,0,,-1
5019352,comment,手机真心不错，反应快，电池抗用。用了一段时间才来评价非常棒！很喜欢！说实在的看到评论真有点怕，到手后感觉颜值高，手机好用。讨厌那些睁眼说瞎话的水军！！！在京东商城买东西真的挺好的，下次有需要还来。,5,手机真心不错，反应快，电池抗用。用了一段时间才来评价非常棒！很喜欢！说实在的看到评论真有点怕，到手后感觉颜值高，手机好用。讨厌那些睁眼说瞎话的水军！！！在京东商城买东西真的挺好的，下次有需要还来。,0,,9
7651927,comment,应该还行吧，价格在这呢，希望可以用久一点,5,应该还行吧，价格在这呢，希望可以用久一点,0,,1
7321794,comment,"12号拍下，第二天中午就送到了，机器还是不错的
！虽然是LCD屏，但是色彩显示效果还是不错的;拍照场景比较丰富，且比较智能，虚化效果还是比较明显的;外放声音比较出色！后续新功能在使用琢磨中&hellip;&hellip;",5,12号拍下，第二天中午就送到了，机器还是不错的 ！虽然是LCD屏，但是色彩显示效果还是不错的;拍照场景比较丰富，且比较智能，虚化效果还是比较明显的;外放声音比较出色！后续新功能在使用琢磨中……,0,,15
7651903,comment,手机虽然没有有呢但看手机的性能和个方面选择了小米送老人的也够用了,5,手机虽然没有有呢但看手机的性能和个方面选择了小米送老人的也够用了,0,,0
7437768,comment,买给老人家用的，品牌好，而且价格实惠，大小正合适，京东购物物流非常快，第一天买的，第二天就到货了，到货就马上拆开使用了，老人家很喜欢，京东商城购物物流非常方便，家里的日用品，小孩的奶粉，尿不湿都是京东买，品质放心，有问题解决也很及时，物流速度真是快。,5,买给老人家用的，品牌好，而且价格实惠，大小正合适，京东购物物流非常快，第一天买的，第二天就到货了，到货就马上拆开使用了，老人家很喜欢，京东商城购物物流非常方便，家里的日用品，小孩的奶粉，尿不湿都是京东买，品质放心，有问题解决也很及时，物流速度真是快。,0,,-1
5375693,comment,手机用了不到一个月就出现电池接触不良。没法用了，后悔买这款手机,5,手机用了不到一个月就出现电池接触不良。没法用了，后悔买这款手机,0,,4
19078286246,comment,价格便宜，质量不错，快递给力，非常愉快的一次购物。,5,价格便宜，质量不错，快递给力，非常愉快的一次购物。,0,,5
8344046,comment,总体感觉运行流畅，因为我不玩游戏，正常使用一天一充，目前使用一切良好，国产手机的做工越来越成熟了！,5,总体感觉运行流畅，因为我不玩游戏，正常使用一天一充，目前使用一切良好，国产手机的做工越来越成熟了！,0,,-1
3901175,comment,我只能说网购手机等电子产品，必须上京东！！！,5,我只能说网购手机等电子产品，必须上京东！！！,0,,8
6176077,comment,手机不错 物流小哥送货非常快 给力,5,手机不错 物流小哥送货非常快 给力,0,,7
8240587,comment,没有靓点，還算可以，一般吧！,5,没有靓点，還算可以，一般吧！,0,,41
5001213,comment,一般不做评价，纠结好久，对比华为，oppo这几款，第二款手机选择了小米，不得不说，性价比很高，作为小米的旗舰版高配手机，配置骁龙835，特意下载了绝地求生测试了一下，画质开到最高一点也不卡。外观方面非常惊艳，适合追求配置的学生党选择?。要说唯一短板，就是手机像素一般般，别的没话说。总之，一次满意的网购，五星好评?????,5,一般不做评价，纠结好久，对比华为，oppo这几款，第二款手机选择了小米，不得不说，性价比很高，作为小米的旗舰版高配手机，配置骁龙835，特意下载了绝地求生测试了一下，画质开到最高一点也不卡。外观方面非常惊艳，适合追求配置的学生党选择?。要说唯一短板，就是手机像素一般般，别的没话说。总之，一次满意的网购，五星好评?????,0,,0
5089275,comment,用了三年多的小六光荣退休了，16G内存明显不够用了，256的还有些太大了，选择64G感觉就应该够用了。拿到手以后很高兴，包装完好无损，当着送货员的面打开的，本想着不注册看看手机怎样，可不注册也看不出来啊，注册完以后手机里自带的软件打不开，我以为是手机坏了呢，和客服联系以后才知道是预存软件，内地打不了，果断删除了。用着系统很熟悉没有什么新鲜感，用着好的地方就是照相广角大了，运行的速度快多了。,5,用了三年多的小六光荣退休了，16G内存明显不够用了，256的还有些太大了，选择64G感觉就应该够用了。拿到手以后很高兴，包装完好无损，当着送货员的面打开的，本想着不注册看看手机怎样，可不注册也看不出来啊，注册完以后手机里自带的软件打不开，我以为是手机坏了呢，和客服联系以后才知道是预存软件，内地打不了，果断删除了。用着系统很熟悉没有什么新鲜感，用着好的地方就是照相广角大了，运行的速度快多了。,0,,-1
7081550,comment,特意用了3天才来评价的，手机颜值高，速度快，信号强，玩王者打了4场排位掉了20多的电，还能接受，像素也可以，前面几张是魅蓝照的，盒子是拿荣耀10照的，AI助手好有意思，正在摸索中，个人感觉性价比超高，还在犹豫的朋友赶紧入手吧,5,特意用了3天才来评价的，手机颜值高，速度快，信号强，玩王者打了4场排位掉了20多的电，还能接受，像素也可以，前面几张是魅蓝照的，盒子是拿荣耀10照的，AI助手好有意思，正在摸索中，个人感觉性价比超高，还在犹豫的朋友赶紧入手吧,0,,3
5089267,comment,今天刚刚收到，包装密封居然是拆卸二次京东包装，正常激活，官网无激活保修信息，开机5分钟左右，打电话咨询官网客服，1.手机，死机状态，按键失灵，无法操作，无法重开机，10分钟后再次重启手机，2.锁屏按键进入，出现滚屏，由下往上打开，3.进入主屏，上面位置，出现，闪屏，每次都是不停的闪屏，第一次网购手机，太令人失望.....目前售后服务，申请退换机，告知3--7天售后检测时间，或者退原厂检测15--20天.....新买到手才不到30分钟，全是问题......失败的网购体验......望尽快解决问题...,5,今天刚刚收到，包装密封居然是拆卸二次京东包装，正常激活，官网无激活保修信息，开机5分钟左右，打电话咨询官网客服，1.手机，死机状态，按键失灵，无法操作，无法重开机，10分钟后再次重启手机，2.锁屏按键进入，出现滚屏，由下往上打开，3.进入主屏，上面位置，出现，闪屏，每次都是不停的闪屏，第一次网购手机，太令人失望.....目前售后服务，申请退换机，告知3--7天售后检测时间，或者退原厂检测15--20天.....新买到手才不到30分钟，全是问题......失败的网购体验......望尽快解决问题...,0,,-1
7283905,comment,这个价位，这个配置，性价比很高了。就是像素没有说的那么高，有点渣像素。其余还好，物流晚上下单，第二天中午收到的，没有评论说的好几天一周才收到。手感很不错，弧形边感觉手机超级薄。,5,这个价位，这个配置，性价比很高了。就是像素没有说的那么高，有点渣像素。其余还好，物流晚上下单，第二天中午收到的，没有评论说的好几天一周才收到。手感很不错，弧形边感觉手机超级薄。,0,,-1
5089253,comment,用了一天才过来评价，iPhoneX没什么好说的，一个字：爽！有人说iPhoneX屏幕偏黄，去设置里，把原彩显示关了就行了。现在苹果四件套已经齐全了，iPhoneX，iPad，MacBook，AppleWatch3都是在京东苹果自营店买的，在微信果粉超市查的都是正品无疑，信任京东自营。哎，现在什么都有了就差一个女朋友了，23岁的我还没谈过恋爱，也是醉了！什么时候才能碰见一个心地善良，温柔专一，善解人意的女孩子和我白头偕老？等到老了还能手牵手过马路。反正我决定这辈子就只谈一次恋爱，认定一个人就是一辈子，无论她以后变成什么样子，我都不会抛弃她，当然她也必须这样对我才行，不然就要戴绿帽子了哈哈！不能忍不能忍。如果遇不到，我就做一辈子单身狗好了～汪汪汪！反正我属狗的！,5,用了一天才过来评价，iPhoneX没什么好说的，一个字：爽！有人说iPhoneX屏幕偏黄，去设置里，把原彩显示关了就行了。现在苹果四件套已经齐全了，iPhoneX，iPad，MacBook，AppleWatch3都是在京东苹果自营店买的，在微信果粉超市查的都是正品无疑，信任京东自营。哎，现在什么都有了就差一个女朋友了，23岁的我还没谈过恋爱，也是醉了！什么时候才能碰见一个心地善良，温柔专一，善解人意的女孩子和我白头偕老？等到老了还能手牵手过马路。反正我决定这辈子就只谈一次恋爱，认定一个人就是一辈子，无论她以后变成什么样子，我都不会抛弃她，当然她也必须这样对我才行，不然就要戴绿帽子了哈哈！不能忍不能忍。如果遇不到，我就做一辈子单身狗好了～汪汪汪！反正我属狗的！,0,,6
7479912,comment,开始看到有些买家收到了有划痕的手机，承蒙运气好收到的手机没有问题，打王者荣耀可以来高清，很流畅，也可能新手机就是这样。缓存的照片会保存在相册里面，一堆就是几百张，像素总体我不喜欢，前面美颜严重，后摄像头拍照不细腻，而且总觉得卡通画质一样，电量我觉得一天两充才够&ldquo;不打游戏情况下&rdquo;！！还蛮喜欢的。   早上送来我不在家，快递哥说下班了帮我送来，满满的感动，点个赞！！,5,开始看到有些买家收到了有划痕的手机，承蒙运气好收到的手机没有问题，打王者荣耀可以来高清，很流畅，也可能新手机就是这样。缓存的照片会保存在相册里面，一堆就是几百张，像素总体我不喜欢，前面美颜严重，后摄像头拍照不细腻，而且总觉得卡通画质一样，电量我觉得一天两充才够“不打游戏情况下”！！还蛮喜欢的。 早上送来我不在家，快递哥说下班了帮我送来，满满的感动，点个赞！！,0,,-1
5942439,comment,很好用 声音很大，第二次购买,5,很好用 声音很大，第二次购买,0,,22
5663902,comment,手機拍下好像就是隔天早上就到了，速度很快，快遞小哥態度也很好，這一點大讚啊，手機是九百九十九買的，看起來還是很好看的，不過就是手感相比玻璃後殼的還是差了點，屏幕很大，也很清晰，但是這價位的屏幕也不會好到哪裏去，能用就行了，不過也不是我用，手機音質很一般，不是很好，相比手上的這個榮耀9音質還是差了許多，打開軟件速度也沒有我的快，說白了，現在買榮耀8也比這個榮耀7X好，榮耀83+32的價錢現在也和這個差不多的，屏幕音質拍照開啟速度直接秒這個榮耀7X，不過買這個就是因為這個十八比九的全面屏的啦，屏幕很大看起來很舒服,5,手機拍下好像就是隔天早上就到了，速度很快，快遞小哥態度也很好，這一點大讚啊，手機是九百九十九買的，看起來還是很好看的，不過就是手感相比玻璃後殼的還是差了點，屏幕很大，也很清晰，但是這價位的屏幕也不會好到哪裏去，能用就行了，不過也不是我用，手機音質很一般，不是很好，相比手上的這個榮耀9音質還是差了許多，打開軟件速度也沒有我的快，說白了，現在買榮耀8也比這個榮耀7X好，榮耀83+32的價錢現在也和這個差不多的，屏幕音質拍照開啟速度直接秒這個榮耀7X，不過買這個就是因為這個十八比九的全面屏的啦，屏幕很大看起來很舒服,0,,-1
7437788,comment,"上午11点下单，下午5点半收到，京东配送就是棒。手机和我原先的5.7寸乐Max2相比，长度基本一样，宽度比乐视手机要窄一点，更容易往裤兜携带。实际屏幕显示区域宽度比乐Maxw稍窄一点点，长度比乐max2长一点。在看16:9标准视频时，左右两侧加黑边，这样图像不拉伸变形，因为全屏视频时刘海处于两侧黑边区域内，根本不会显示视频。与乐Max2全屏视频对比了一下，实际画面大小稍小于乐Max2,估计会和一般16:9的5.5寸手机全屏视频实际尺寸相同吧。我看大家评论里很多人讨厌刘海屏，其实我用了几天感觉无所谓，习惯就好，实在不习惯可以用刘海屏隐藏功能隐藏刘海。买之前看有人评论说外放很糟糕，本人放歌玩游戏感觉音质很棒，也许咱耳朵不如你们高级吧。早晨充满电从7点一直坚持到晚上11点睡觉，电量还剩10%。期间打了8场王者荣耀排位，无发热降频现象，一直凉凉，回想我的乐Max2,连打几局王者后，后面摄像头那里就温暖了。游戏启动迅速，运行流畅。其他时间就是玩微信浏览网站等常规使用。充电挺快，开始的时候快充阶段每分钟至少充1%的电。手机安装、启动、运行APP都很快，跟我的旧手机比起来简直秒安装了。",5,"上午11点下单，下午5点半收到，京东配送就是棒。手机和我原先的5.7寸乐Max2相比，长度基本一样，宽度比乐视手机要窄一点，更容易往裤兜携带。实际屏幕显示区域宽度比乐Maxw稍窄一点点，长度比乐max2长一点。在看16:9标准视频时，左右两侧加黑边，这样图像不拉伸变形，因为全屏视频时刘海处于两侧黑边区域内，根本不会显示视频。与乐Max2全屏视频对比了一下，实际画面大小稍小于乐Max2,估计会和一般16:9的5.5寸手机全屏视频实际尺寸相同吧。我看大家评论里很多人讨厌刘海屏，其实我用了几天感觉无所谓，习惯就好，实在不习惯可以用刘海屏隐藏功能隐藏刘海。买之前看有人评论说外放很糟糕，本人放歌玩游戏感觉音质很棒，也许咱耳朵不如你们高级吧。早晨充满电从7点一直坚持到晚上11点睡觉，电量还剩10%。期间打了8场王者荣耀排位，无发热降频现象，一直凉凉，回想我的乐Max2,连打几局王者后，后面摄像头那里就温暖了。游戏启动迅速，运行流畅。其他时间就是玩微信浏览网站等常规使用。充电挺快，开始的时候快充阶段每分钟至少充1%的电。手机安装、启动、运行APP都很快，跟我的旧手机比起来简直秒安装了。",0,,-1
5402840,comment,手机没有视觉上大，轻了点！,4,手机没有视觉上大，轻了点！,0,,27
5920651,comment,手机用了几天 可以 电池耐用 速度也挺快 比我买的两千多的金立6要快  照相马马虎虎 毕竟千元内不敢奢求太多,5,手机用了几天 可以 电池耐用 速度也挺快 比我买的两千多的金立6要快 照相马马虎虎 毕竟千元内不敢奢求太多,0,,4
7846413,comment,发货及时，物流给力，包装完整，性能稳定，做工精良，值得购买！！！,5,发货及时，物流给力，包装完整，性能稳定，做工精良，值得购买！！！,0,,5
5853593,comment,手机拿到后特意用了几天才来做评论。外观很赞，华为手机的做工越来越精细了。这点给我们国产手机点个赞。画面也比较清晰。本人不怎么完大型的游戏，下载了诛仙试玩，每天基本上保持连续三个小时以上的试玩时间，还没有有些网友说的手机发热现象。希望后期越来越好。拍照功能也是很强大的，有多种拍照模式可以选择，这一点对于拍照小白来说很实用。唯一有点缺憾的是手机的音质好像并不出色，个人感觉还没有华为P10 的音质效果好。希望华为以后在手机音质上面做的更好点。从mate7开始，经历了mate8、mate9、P10之后得又一款华为手机。支持国产，支持华为！,5,手机拿到后特意用了几天才来做评论。外观很赞，华为手机的做工越来越精细了。这点给我们国产手机点个赞。画面也比较清晰。本人不怎么完大型的游戏，下载了诛仙试玩，每天基本上保持连续三个小时以上的试玩时间，还没有有些网友说的手机发热现象。希望后期越来越好。拍照功能也是很强大的，有多种拍照模式可以选择，这一点对于拍照小白来说很实用。唯一有点缺憾的是手机的音质好像并不出色，个人感觉还没有华为P10 的音质效果好。希望华为以后在手机音质上面做的更好点。从mate7开始，经历了mate8、mate9、P10之后得又一款华为手机。支持国产，支持华为！,0,,3
8239683,comment,手机已经收到好多天了，用起来特别爽，京东服务也特别好，有需要的朋友大胆下单吧，不会错,5,手机已经收到好多天了，用起来特别爽，京东服务也特别好，有需要的朋友大胆下单吧，不会错,0,,13
25834204287,comment,手机质量不错，反应速度快，包装完美，价格实惠。,5,手机质量不错，反应速度快，包装完美，价格实惠。,0,,7
7694047,comment,屏幕美观大方，分辨率高，价位合理，昨天晚上给孩子买的，今天中午就收到了！孩子非常满意！京东自营值得信赖！快递小哥也很给力！这么热的天也很辛苦呀！谢谢！,5,屏幕美观大方，分辨率高，价位合理，昨天晚上给孩子买的，今天中午就收到了！孩子非常满意！京东自营值得信赖！快递小哥也很给力！这么热的天也很辛苦呀！谢谢！,0,,40
15612619462,comment,外观好看，功能齐全，和商家说的一样，运行流畅，玩游戏不卡，性价比高，还有赠送礼物，快递是次日达，非常满意，用一段时间看看再追评。,5,外观好看，功能齐全，和商家说的一样，运行流畅，玩游戏不卡，性价比高，还有赠送礼物，快递是次日达，非常满意，用一段时间看看再追评。,0,,-1
6610412,comment,"系统干净，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",5,"系统干净，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",0,,5
5019352,comment,里面就一个手机我充电线，一个钢化膜都没有耳机都没有，手机用起来发热！,5,里面就一个手机我充电线，一个钢化膜都没有耳机都没有，手机用起来发热！,0,,4
7651927,comment,京东品质值得信赖，送货速度超快。,5,京东品质值得信赖，送货速度超快。,0,,8
7321794,comment,啊啊啊啊啊，超级超级满意啊，手感超好，拍照巨清晰，分分钟拍出大片的感觉，套盒里特别贴心的附带了耳机，钢化膜，手机壳，可以说是配备齐全了，简直完美～,5,啊啊啊啊啊，超级超级满意啊，手感超好，拍照巨清晰，分分钟拍出大片的感觉，套盒里特别贴心的附带了耳机，钢化膜，手机壳，可以说是配备齐全了，简直完美～,0,,-1
7651903,comment,妈妈手机坏了。给她换个新的。一直用的是小米。就不想找别的了。就是手机感觉还是有点厚了,5,妈妈手机坏了。给她换个新的。一直用的是小米。就不想找别的了。就是手机感觉还是有点厚了,0,,-1
7437768,comment,"什么都不带，连个原机膜都没有，手机壳也没有，耳机也没有，这个手机只带了个充电器。手机壳钢化膜什么的都是自己买的，不过这个手机买来就是当备用机的，无所谓啦，屏幕显示没有贵的显示好，屏幕显示有点low,想N多年前的那种触屏显示",3,"什么都不带，连个原机膜都没有，手机壳也没有，耳机也没有，这个手机只带了个充电器。手机壳钢化膜什么的都是自己买的，不过这个手机买来就是当备用机的，无所谓啦，屏幕显示没有贵的显示好，屏幕显示有点low,想N多年前的那种触屏显示",0,,25
5375693,comment,宝宝把老人的手机扔水缸里了，只好再来一个了,5,宝宝把老人的手机扔水缸里了，只好再来一个了,0,,-1
19078286246,comment,女朋友玩，很流畅，电池现在也很不错，低配也能玩吃鸡，性价比高，很好,5,女朋友玩，很流畅，电池现在也很不错，低配也能玩吃鸡，性价比高，很好,0,,-1
8344046,comment,第一次买这牌子手机，感觉还行，比大牌子价格便宜，照相游戏都还不错，希望能用久一点,5,第一次买这牌子手机，感觉还行，比大牌子价格便宜，照相游戏都还不错，希望能用久一点,0,,-1
3901175,comment,还不错，，，就是给老人用老充电，不知咋回事,5,还不错，，，就是给老人用老充电，不知咋回事,0,,4
6176077,comment,质量不错哦，外观包装都很好，快递也是非常给力，会继续关注的！,5,质量不错哦，外观包装都很好，快递也是非常给力，会继续关注的！,0,,5
8240587,comment,手机不错 新款就是好啊 哈哈?,5,手机不错 新款就是好啊 哈哈?,0,,2
5001213,comment,下午就到了，相当的惊艳，手机机身豪华也好滑，不过随包装就配了一个外壳，感觉手机棒棒的，点赞，虽然有点小贵，但是应该是值这个价的，我是真心评价的，网友们有问必答，送我上一楼，谢谢！,5,下午就到了，相当的惊艳，手机机身豪华也好滑，不过随包装就配了一个外壳，感觉手机棒棒的，点赞，虽然有点小贵，但是应该是值这个价的，我是真心评价的，网友们有问必答，送我上一楼，谢谢！,0,,-1
5089275,comment,比想象重重，和苹果7P差别不大，后背镜面玻璃，上市不久就减了几百块也是很少见的。,5,比想象重重，和苹果7P差别不大，后背镜面玻璃，上市不久就减了几百块也是很少见的。,0,,6
7081550,comment,"凌晨刚过12点支付尾款下的单 下午五点就收到货啦 
手机真的颜值爆表唉 比网上看着还漂亮 手机反应快 内存大 用雷兔兔跑了下成绩如下图 跑分过程中有点烫手 不过也在能接受的程度 毕竟本小伙儿不常玩游戏 哈哈哈总的来说性价比非常高可以说是非常喜欢",5,凌晨刚过12点支付尾款下的单 下午五点就收到货啦 手机真的颜值爆表唉 比网上看着还漂亮 手机反应快 内存大 用雷兔兔跑了下成绩如下图 跑分过程中有点烫手 不过也在能接受的程度 毕竟本小伙儿不常玩游戏 哈哈哈总的来说性价比非常高可以说是非常喜欢,0,,-1
5089267,comment,手机收到了查了一下是正品用过后再来追加,5,手机收到了查了一下是正品用过后再来追加,0,,-1
7283905,comment,手机还可以，没想象中那么好，上下边框太长了，还有京东我明明抢到了付完钱告诉我没货让我等了6天才拿到，另外包装太简单了就一个手机盒一个塑料袋装着，手机盒子都变形了，手机拍照是个亮点，不过夜景很一般，买的6G＋64G实际运行内存只有不到4G，手机电池还可以，运行速度也挺快的！自拍确实很漂亮还有前置闪光灯。总体来说还是一部很不错的手机，,4,手机还可以，没想象中那么好，上下边框太长了，还有京东我明明抢到了付完钱告诉我没货让我等了6天才拿到，另外包装太简单了就一个手机盒一个塑料袋装着，手机盒子都变形了，手机拍照是个亮点，不过夜景很一般，买的6G＋64G实际运行内存只有不到4G，手机电池还可以，运行速度也挺快的！自拍确实很漂亮还有前置闪光灯。总体来说还是一部很不错的手机，,0,,-1
5089253,comment,双十一一直等到今天才到货，终于也到了。,5,双十一一直等到今天才到货，终于也到了。,0,,37
5942439,comment,质量一般，超长待机也是假的,5,质量一般，超长待机也是假的,0,,21
5663902,comment,给妈妈买的，我妈手机丢了，买个差不多价格的不至这么贵也好玩，对了不心疼，,5,给妈妈买的，我妈手机丢了，买个差不多价格的不至这么贵也好玩，对了不心疼，,0,,-1
7437788,comment,拆开后没有想象中惊艳，但也不失望，配置高，目前市场上最便宜的845，运行流畅。对比我正在用的s7edg优缺点有以下几点:1、配置，小米毕竟最新款旗舰；2、外观，小米没有我想象中惊艳，前年收到s7e时倒是感觉相当惊艳，个人还是喜欢三星的外观；3、材质、做工，三星更有质感，没办法价格摆在这里，毕竟同代s系列可以买2个小米，不过小米在这个价位中已经相当不错了；4、系统运行，小米压倒性优势，最近几年我觉得国产机在系统优化上比三星强太多，我的s7e真的是又卡又容易发烫，就算拿最新旗舰s9来对比小米8，未必能快过小米；5、屏幕显示、照相，屏幕毕竟不是2k分辨率，虽然用的是三星的A屏，但是说实话，还是s7e的屏幕给我感觉更好，亮度更亮、色彩更靓丽，虽然小米不是2k分辨率，但是肉眼上看不出来有多大区别，但是小米的屏幕在同价位中算不错了，照相方面，之前没用过小米手机，但是看网上说这代小米照相方面比之前上升了一个大台阶，对比s7e，我觉得拍出来的照片各有所长，只是我比较喜欢s7e照出来的效果（以下晒图均为s7e拍摄）。总体来说，三星的优势就在于屏幕和照相，小米的优势在于配置高系统优化高价格便宜。,5,拆开后没有想象中惊艳，但也不失望，配置高，目前市场上最便宜的845，运行流畅。对比我正在用的s7edg优缺点有以下几点:1、配置，小米毕竟最新款旗舰；2、外观，小米没有我想象中惊艳，前年收到s7e时倒是感觉相当惊艳，个人还是喜欢三星的外观；3、材质、做工，三星更有质感，没办法价格摆在这里，毕竟同代s系列可以买2个小米，不过小米在这个价位中已经相当不错了；4、系统运行，小米压倒性优势，最近几年我觉得国产机在系统优化上比三星强太多，我的s7e真的是又卡又容易发烫，就算拿最新旗舰s9来对比小米8，未必能快过小米；5、屏幕显示、照相，屏幕毕竟不是2k分辨率，虽然用的是三星的A屏，但是说实话，还是s7e的屏幕给我感觉更好，亮度更亮、色彩更靓丽，虽然小米不是2k分辨率，但是肉眼上看不出来有多大区别，但是小米的屏幕在同价位中算不错了，照相方面，之前没用过小米手机，但是看网上说这代小米照相方面比之前上升了一个大台阶，对比s7e，我觉得拍出来的照片各有所长，只是我比较喜欢s7e照出来的效果（以下晒图均为s7e拍摄）。总体来说，三星的优势就在于屏幕和照相，小米的优势在于配置高系统优化高价格便宜。,0,,0
8484451,comment,不错，千元机中很好的手机了，很好用。,5,不错，千元机中很好的手机了，很好用。,0,,2
5920651,comment,总的而言 比较值 性价比很高 就是背面塑料有点不太舒服，总体使用很流畅,5,总的而言 比较值 性价比很高 就是背面塑料有点不太舒服，总体使用很流畅,0,,-1
7846413,comment,"其实如果现在看网上的评价,真的是你什么手机都不敢买了。我从iPhone3GS一直到iphone 7.坦白的说其实现在的小米8手机做的真不错.可能我不玩游戏吧，所以电话发热，对我来讲基本上没有出现过。其实现在手机用的基本上都是那几个出名的软件。所以说IOS跟安卓系统用起来真的没有太大的差别。就好像IOS有时候要用其他输入法，要转来转去。有时候真的觉得很烦。说到我流不流畅，我真的是感觉不出来跟苹果系统有什么太大差别。说到手机握起来的手感吧，我觉得小米八的手感比iPhone 7的手感还要好。苹果的手机外壳可以用四年,除了苹果，我真的想不到有哪家手机厂商死他那样，真的是有审美疲劳了。所以才买台小米8来试用一下，真的出乎我的意料。说说小米八的优点吧.01.有双GPS对我开车来讲是很有用的。02.安卓的系统打电话进来的时候可以录音，这个功能来讲对我太有用了，有时候跟客户聊天，特别下单的时候的数量，我可以翻查一下，录音就知道是多少。有时候客户讲的太快，有时候真的是记不下来。 03.微信不同的客户可以设置不同的声音，这个对我来讲太有用了。这个对我的时间分配很重要。04.充电比苹果手机快太多了。",5,"其实如果现在看网上的评价,真的是你什么手机都不敢买了。我从iPhone3GS一直到iphone 7.坦白的说其实现在的小米8手机做的真不错.可能我不玩游戏吧，所以电话发热，对我来讲基本上没有出现过。其实现在手机用的基本上都是那几个出名的软件。所以说IOS跟安卓系统用起来真的没有太大的差别。就好像IOS有时候要用其他输入法，要转来转去。有时候真的觉得很烦。说到我流不流畅，我真的是感觉不出来跟苹果系统有什么太大差别。说到手机握起来的手感吧，我觉得小米八的手感比iPhone 7的手感还要好。苹果的手机外壳可以用四年,除了苹果，我真的想不到有哪家手机厂商死他那样，真的是有审美疲劳了。所以才买台小米8来试用一下，真的出乎我的意料。说说小米八的优点吧.01.有双GPS对我开车来讲是很有用的。02.安卓的系统打电话进来的时候可以录音，这个功能来讲对我太有用了，有时候跟客户聊天，特别下单的时候的数量，我可以翻查一下，录音就知道是多少。有时候客户讲的太快，有时候真的是记不下来。 03.微信不同的客户可以设置不同的声音，这个对我来讲太有用了。这个对我的时间分配很重要。04.充电比苹果手机快太多了。",0,,0
